station,date_time,longitude,latitude,bot.depth[m],depth(m),염분[psu],수온[℃],용존산소[ml/L],규산염[μM],아질산성질소[μM],인산염인[μM],질산성질소[μM],투명도[m]
209-05,2019-12-21 15:17:00,129.64,35.7567,0,10,34.2142,15.0618,8.1575,,,,,18.2
209-05,2019-12-21 15:17:00,129.64,35.7567,0,20,34.2144,15.0679,8.1564,,,,,18.2
209-05,2019-12-21 15:17:00,129.64,35.7567,0,30,34.2207,15.0473,8.1594,,,,,18.2
209-05,2019-12-21 15:17:00,129.64,35.7567,0,50,34.2179,14.8531,8.1917,,,,,18.2
209-05,2019-12-21 15:17:00,129.64,35.7567,0,75,34.2514,14.2122,8.2952,,,,,18.2
209-05,2019-12-21 15:17:00,129.64,35.7567,0,100,34.224,9.1306,9.1566,,,,,18.2
209-06,2019-02-25 19:46:00,129.8167,35.6883,0,0,34.5126,14.3768,5.797,,,,,
209-06,2019-02-25 19:46:00,129.8167,35.6883,0,10,34.5126,14.3721,5.7518,,,,,
209-06,2019-02-25 19:46:00,129.8167,35.6883,0,20,34.5122,14.3797,5.742,,,,,
209-06,2019-02-25 19:46:00,129.8167,35.6883,0,30,34.5124,14.3843,5.7546,,,,,
209-06,2019-02-25 19:46:00,129.8167,35.6883,0,50,34.4995,14.2762,5.7273,,,,,
209-06,2019-02-25 19:46:00,129.8167,35.6883,0,75,34.3614,12.2902,5.7282,,,,,
209-06,2019-02-25 19:46:00,129.8167,35.6883,0,100,34.292,10.9325,5.6361,,,,,
209-06,2019-02-25 19:46:00,129.8167,35.6883,0,125,34.1977,8.3477,5.5112,,,,,
209-06,2019-02-25 19:46:00,129.8167,35.6883,0,150,34.1017,1.6775,5.0905,,,,,
209-06,2019-04-28 19:22:00,129.8167,35.6883,0,0,34.5106,16.3982,5.33,,,,,
209-06,2019-04-28 19:22:00,129.8167,35.6883,0,10,34.5109,16.4073,5.3393,,,,,
209-06,2019-04-28 19:22:00,129.8167,35.6883,0,20,34.5076,16.2866,5.3455,,,,,
209-06,2019-04-28 19:22:00,129.8167,35.6883,0,30,34.5005,16.2474,5.3086,,,,,
209-06,2019-04-28 19:22:00,129.8167,35.6883,0,50,34.3085,15.0581,5.5552,,,,,
209-06,2019-04-28 19:22:00,129.8167,35.6883,0,75,34.1468,13.5652,5.3641,,,,,
209-06,2019-04-28 19:22:00,129.8167,35.6883,0,100,34.4405,13.1321,5.0537,,,,,
209-06,2019-04-28 19:22:00,129.8167,35.6883,0,125,34.1782,5.3958,5.0659,,,,,
209-06,2019-04-28 19:22:00,129.8167,35.6883,0,150,34.0616,1.1936,4.9069,,,,,
209-06,2019-07-03 17:41:00,129.8167,35.6883,0,0,32.969,22.1502,5.0257,,,,,17.0
209-06,2019-07-03 17:41:00,129.8167,35.6883,0,10,33.3703,21.6274,5.0669,,,,,17.0
209-06,2019-07-03 17:41:00,129.8167,35.6883,0,20,33.663,19.3728,4.9906,,,,,17.0
209-06,2019-07-03 17:41:00,129.8167,35.6883,0,30,33.9606,18.1529,4.8312,,,,,17.0
209-06,2019-07-03 17:41:00,129.8167,35.6883,0,50,34.2653,15.7207,4.3293,,,,,17.0
209-06,2019-07-03 17:41:00,129.8167,35.6883,0,75,34.4388,15.0466,3.9944,,,,,17.0
209-06,2019-07-03 17:41:00,129.8167,35.6883,0,100,34.2709,7.0426,4.8259,,,,,17.0
209-06,2019-07-03 17:41:00,129.8167,35.6883,0,125,34.1094,2.6212,4.9816,,,,,17.0
209-06,2019-07-03 17:41:00,129.8167,35.6883,0,150,34.0398,1.8051,5.0512,,,,,17.0
209-06,2019-08-13 05:02:00,129.8167,35.6883,0,0,32.3998,27.7783,4.5492,,,,,
209-06,2019-08-13 05:02:00,129.8167,35.6883,0,10,32.4708,25.9151,4.8122,,,,,
209-06,2019-08-13 05:02:00,129.8167,35.6883,0,20,32.8048,21.4952,5.2384,,,,,
209-06,2019-08-13 05:02:00,129.8167,35.6883,0,30,33.8083,19.7162,4.1967,,,,,
209-06,2019-08-13 05:02:00,129.8167,35.6883,0,50,34.1533,16.5483,3.7294,,,,,
209-06,2019-08-13 05:02:00,129.8167,35.6883,0,75,34.2805,15.0681,3.5924,,,,,
209-06,2019-08-13 05:02:00,129.8167,35.6883,0,100,34.3089,13.7687,3.574,,,,,
209-06,2019-08-13 05:02:00,129.8167,35.6883,0,125,34.1367,4.0324,4.8615,,,,,
209-06,2019-08-13 05:02:00,129.8167,35.6883,0,150,34.0504,2.1288,5.1383,,,,,
209-06,2019-08-13 05:02:00,129.8167,35.6883,0,200,34.0228,1.1001,5.178,,,,,
209-06,2019-10-23 03:40:00,129.8167,35.6883,0,0,33.4144,22.3239,4.6098,,,,,
209-06,2019-10-23 03:40:00,129.8167,35.6883,0,10,33.4118,22.316,4.606,,,,,
209-06,2019-10-23 03:40:00,129.8167,35.6883,0,20,33.4097,22.3298,4.6052,,,,,
209-06,2019-10-23 03:40:00,129.8167,35.6883,0,30,33.4271,22.3672,4.6209,,,,,
209-06,2019-10-23 03:40:00,129.8167,35.6883,0,50,33.6085,22.7882,4.559,,,,,
209-06,2019-10-23 03:40:00,129.8167,35.6883,0,75,34.5694,16.3851,3.2936,,,,,
209-06,2019-10-23 03:40:00,129.8167,35.6883,0,100,34.4342,12.7014,3.5895,,,,,
209-06,2019-10-23 03:40:00,129.8167,35.6883,0,125,34.1377,3.8836,4.7171,,,,,
209-06,2019-10-23 03:40:00,129.8167,35.6883,0,150,34.0343,1.66,7.0286,,,,,
209-06,2019-12-21 16:41:00,129.8167,35.6883,0,0,34.4201,16.8242,7.8714,,,,,22.0
209-06,2019-12-21 16:41:00,129.8167,35.6883,0,10,34.4205,16.8285,7.8669,,,,,22.0
209-06,2019-12-21 16:41:00,129.8167,35.6883,0,20,34.4204,16.8279,7.867,,,,,22.0
209-06,2019-12-21 16:41:00,129.8167,35.6883,0,30,34.4201,16.828,7.867,,,,,22.0
209-06,2019-12-21 16:41:00,129.8167,35.6883,0,50,34.4204,16.832,7.8664,,,,,22.0
209-06,2019-12-21 16:41:00,129.8167,35.6883,0,75,34.3851,16.5124,7.9173,,,,,22.0
209-06,2019-12-21 16:41:00,129.8167,35.6883,0,100,34.3505,15.8411,8.0259,,,,,22.0
209-06,2019-12-21 16:41:00,129.8167,35.6883,0,125,34.1428,11.2263,8.8106,,,,,22.0
209-06,2019-12-21 16:41:00,129.8167,35.6883,0,150,34.1315,5.8535,9.9806,,,,,22.0
209-07,2019-02-25 21:04:00,130.005,35.6133,0,0,34.5458,14.4831,6.0577,2.45837,0.205735,0.244875,0.863959,
209-07,2019-02-25 21:04:00,130.005,35.6133,0,10,34.5364,14.4826,6.0441,2.47315,0.204333,0.2474,0.858189,
209-07,2019-02-25 21:04:00,130.005,35.6133,0,20,34.536,14.4788,6.0257,2.36258,0.194631,0.249025,0.860725,
209-07,2019-02-25 21:04:00,130.005,35.6133,0,30,34.5321,14.4122,6.0109,2.20457,0.186829,0.24185,1.16334,
209-07,2019-02-25 21:04:00,130.005,35.6133,0,50,34.4337,13.3763,5.7785,5.13618,0.357827,0.358275,3.4164,
209-07,2019-02-25 21:04:00,130.005,35.6133,0,75,34.3358,11.7108,5.34,9.96012,0.367525,0.5648,6.51954,
209-07,2019-02-25 21:04:00,130.005,35.6133,0,100,34.1781,7.7723,5.5342,10.9793,0.026723,0.758325,10.1494,
209-07,2019-02-25 21:04:00,130.005,35.6133,0,125,34.0982,5.2906,5.6565,,,,,
209-07,2019-02-25 21:04:00,130.005,35.6133,0,150,34.0684,3.1032,5.398,,,,,
209-07,2019-02-25 21:04:00,130.005,35.6133,0,200,34.0533,1.2951,4.9462,38.3981,0.032321,1.54535,22.5305,
209-07,2019-04-28 20:31:00,130.005,35.6133,0,0,34.5794,16.5706,5.2933,4.92647,0.127053,0.117357,0.923383,
209-07,2019-04-28 20:31:00,130.005,35.6133,0,10,34.5637,16.5602,5.2805,4.88892,0.141761,0.125143,0.901069,
209-07,2019-04-28 20:31:00,130.005,35.6133,0,20,34.5563,16.4145,5.2887,5.90062,0.123669,0.147729,1.61502,
209-07,2019-04-28 20:31:00,130.005,35.6133,0,30,34.5217,16.0571,5.1238,8.05942,0.274678,0.280614,3.13142,
209-07,2019-04-28 20:31:00,130.005,35.6133,0,50,34.4203,14.4868,5.5286,4.74685,0.199086,0.145,1.17441,
209-07,2019-04-28 20:31:00,130.005,35.6133,0,75,34.4528,12.9518,5.7239,3.1464,0.303394,0.159486,1.26898,
209-07,2019-04-28 20:31:00,130.005,35.6133,0,100,34.3624,11.7558,5.6864,3.90113,0.316802,0.350371,4.48936,
209-07,2019-04-28 20:31:00,130.005,35.6133,0,125,34.3335,11.085,5.5489,,,,,
209-07,2019-04-28 20:31:00,130.005,35.6133,0,150,34.1035,4.2034,5.3058,,,,,
209-07,2019-04-28 20:31:00,130.005,35.6133,0,200,34.0504,0.9632,4.6348,49.3716,0.00851,2.04496,26.2489,
209-07,2019-07-03 18:48:00,130.005,35.6133,0,0,33.1821,22.1941,5.0022,3.79522,0.016769,0.035546,0.116481,
209-07,2019-07-03 18:48:00,130.005,35.6133,0,10,33.2683,21.4175,5.0864,,,,,
209-07,2019-07-03 18:48:00,130.005,35.6133,0,20,33.8652,18.5724,5.0349,6.05386,0.464572,0.173759,1.7266,
209-07,2019-07-03 18:48:00,130.005,35.6133,0,30,33.9482,17.8052,4.7859,,,,,
209-07,2019-07-03 18:48:00,130.005,35.6133,0,50,34.2276,16.0064,4.2954,10.7941,0.100874,0.541172,7.55974,
209-07,2019-07-03 18:48:00,130.005,35.6133,0,75,34.4119,15.1853,3.9496,,,,,
209-07,2019-07-03 18:48:00,130.005,35.6133,0,100,34.3944,11.8544,4.6509,15.8282,0.044277,0.797585,10.373,
209-07,2019-07-03 18:48:00,130.005,35.6133,0,125,34.113,2.9963,5.0851,,,,,
209-07,2019-07-03 18:48:00,130.005,35.6133,0,150,34.0366,1.1024,5.1038,,,,,
209-07,2019-07-03 18:48:00,130.005,35.6133,0,200,34.029,1.0568,4.936,,,,,
209-07,2019-08-13 06:10:00,130.005,35.6133,0,0,32.8026,27.0599,4.662,3.11585,0.005506,0.023443,0.161596,
209-07,2019-08-13 06:10:00,130.005,35.6133,0,10,32.7649,24.7737,4.9019,5.02848,0.001812,0.027497,0.020654,
209-07,2019-08-13 06:10:00,130.005,35.6133,0,20,32.7679,22.0211,5.1793,7.81487,0.00137,0.021166,0.080378,
209-07,2019-08-13 06:10:00,130.005,35.6133,0,30,33.1787,20.0192,4.7246,8.25684,0.163648,0.026703,0.637905,
209-07,2019-08-13 06:10:00,130.005,35.6133,0,50,33.9905,16.7113,3.9194,16.9652,0.026466,0.768225,11.8008,
209-07,2019-08-13 06:10:00,130.005,35.6133,0,75,34.1938,14.8895,3.6244,13.0613,0.110084,0.59246,9.22059,
209-07,2019-08-13 06:10:00,130.005,35.6133,0,100,34.3072,14.7796,3.5179,19.0884,0.027502,0.859529,12.7515,
209-07,2019-08-13 06:10:00,130.005,35.6133,0,125,34.3047,11.7428,3.9704,,,,,
209-07,2019-08-13 06:10:00,130.005,35.6133,0,150,34.1137,2.242,5.1612,,,,,
209-07,2019-08-13 06:10:00,130.005,35.6133,0,200,34.0263,1.176,5.2417,31.841,0.02042,1.58539,21.391,
209-07,2019-10-23 05:58:00,130.005,35.6133,0,0,33.3744,22.5241,4.5355,1.54219,0.121333,0.182696,0.245458,
209-07,2019-10-23 05:58:00,130.005,35.6133,0,10,33.3773,22.5459,4.542,1.53597,0.121267,0.169767,0.217501,
209-07,2019-10-23 05:58:00,130.005,35.6133,0,20,33.3783,22.5492,4.5442,1.52768,0.1217,0.164037,0.226423,
209-07,2019-10-23 05:58:00,130.005,35.6133,0,30,33.3782,22.5478,4.5608,1.5195,0.124733,0.158808,0.208857,
209-07,2019-10-23 05:58:00,130.005,35.6133,0,50,33.574,22.7443,4.5363,1.48287,0.105567,0.151479,0.216402,
209-07,2019-10-23 05:58:00,130.005,35.6133,0,75,33.7981,20.6673,3.6203,10.1342,0.3195,0.46505,6.9214,
209-07,2019-10-23 05:58:00,130.005,35.6133,0,100,34.5396,16.7225,3.2873,18.2388,0.003233,0.851721,12.1013,
209-07,2019-10-23 05:58:00,130.005,35.6133,0,125,34.4985,14.4401,3.4348,,,,,
209-07,2019-10-23 05:58:00,130.005,35.6133,0,150,34.114,3.3477,5.0834,,,,,
209-07,2019-10-23 05:58:00,130.005,35.6133,0,200,34.0214,1.1438,8.2215,31.2686,0.017933,1.57939,21.268,
209-07,2019-12-21 18:04:00,130.005,35.6133,0,0,34.1217,14.5629,8.2439,,,,,
209-07,2019-12-21 18:04:00,130.005,35.6133,0,10,34.0825,14.3507,8.2823,,,,,
209-07,2019-12-21 18:04:00,130.005,35.6133,0,20,34.0003,13.6878,8.3992,,,,,
209-07,2019-12-21 18:04:00,130.005,35.6133,0,30,33.963,13.3271,8.4647,,,,,
209-07,2019-12-21 18:04:00,130.005,35.6133,0,50,33.9477,13.0613,8.5126,,,,,
209-07,2019-12-21 18:04:00,130.005,35.6133,0,75,33.9477,13.0414,8.5162,,,,,
209-07,2019-12-21 18:04:00,130.005,35.6133,0,100,33.946,13.0263,8.5188,,,,,
209-07,2019-12-21 18:04:00,130.005,35.6133,0,125,33.9687,11.4244,8.8101,,,,,
209-07,2019-12-21 18:04:00,130.005,35.6133,0,150,34.2471,8.8624,9.2976,,,,,
209-07,2019-12-21 18:04:00,130.005,35.6133,0,200,34.0676,1.2771,11.1806,,,,,
209-08,2019-02-26 01:12:00,130.2817,35.5133,0,0,34.5267,14.2587,5.7796,3.65417,0.323219,0.306775,1.93957,
209-08,2019-02-26 01:12:00,130.2817,35.5133,0,10,34.5104,14.2578,5.8296,,,,,
209-08,2019-02-26 01:12:00,130.2817,35.5133,0,20,34.4723,13.5899,6.2141,,,,,
209-08,2019-02-26 01:12:00,130.2817,35.5133,0,30,34.4236,13.0639,6.2097,,,,,
209-08,2019-02-26 01:12:00,130.2817,35.5133,0,50,34.359,12.4679,5.5644,,,,,
209-08,2019-02-26 01:12:00,130.2817,35.5133,0,75,34.285,10.6736,5.2654,,,,,
209-08,2019-02-26 01:12:00,130.2817,35.5133,0,100,34.1568,6.1395,5.3804,,,,,
209-08,2019-02-26 01:12:00,130.2817,35.5133,0,125,34.0571,2.289,5.2998,,,,,
209-08,2019-02-26 01:12:00,130.2817,35.5133,0,150,34.0467,1.3522,5.0383,,,,,
209-08,2019-02-26 01:12:00,130.2817,35.5133,0,200,34.05,0.7567,4.6897,,,,,
209-08,2019-04-28 22:57:00,130.2817,35.5133,0,0,34.5111,15.2488,5.6228,3.2635,0.043318,0.092243,0.328342,
209-08,2019-04-28 22:57:00,130.2817,35.5133,0,10,34.5207,15.2527,5.6161,,,,,
209-08,2019-04-28 22:57:00,130.2817,35.5133,0,20,34.5196,15.1548,5.6021,,,,,
209-08,2019-04-28 22:57:00,130.2817,35.5133,0,30,34.5272,14.9708,5.5774,,,,,
209-08,2019-04-28 22:57:00,130.2817,35.5133,0,50,34.495,13.2551,5.4464,,,,,
209-08,2019-04-28 22:57:00,130.2817,35.5133,0,75,34.3664,11.3626,5.3485,,,,,
209-08,2019-04-28 22:57:00,130.2817,35.5133,0,100,34.2442,7.8471,4.9956,,,,,
209-08,2019-04-28 22:57:00,130.2817,35.5133,0,125,34.1055,4.0652,5.1319,,,,,
209-08,2019-04-28 22:57:00,130.2817,35.5133,0,150,34.0496,2.1395,5.3077,,,,,
209-08,2019-04-28 22:57:00,130.2817,35.5133,0,200,34.0454,0.8646,4.6987,,,,,
209-08,2019-07-03 20:38:00,130.2817,35.5133,0,0,33.1564,21.5439,5.0586,,,,,
209-08,2019-07-03 20:38:00,130.2817,35.5133,0,10,33.2712,20.7512,5.1679,,,,,
209-08,2019-07-03 20:38:00,130.2817,35.5133,0,20,33.9198,17.092,5.4637,,,,,
209-08,2019-07-03 20:38:00,130.2817,35.5133,0,30,34.323,16.407,4.526,,,,,
209-08,2019-07-03 20:38:00,130.2817,35.5133,0,50,34.36,15.7019,4.236,,,,,
209-08,2019-07-03 20:38:00,130.2817,35.5133,0,75,34.4,15.1731,3.8973,,,,,
209-08,2019-07-03 20:38:00,130.2817,35.5133,0,100,34.355,10.4125,5.071,,,,,
209-08,2019-07-03 20:38:00,130.2817,35.5133,0,125,34.0909,2.456,5.1315,,,,,
209-08,2019-07-03 20:38:00,130.2817,35.5133,0,150,34.0393,1.1444,5.0406,,,,,
209-08,2019-07-03 20:38:00,130.2817,35.5133,0,200,34.0349,0.8912,4.8174,,,,,
209-08,2019-08-13 09:50:00,130.2817,35.5133,0,0,32.7041,27.4633,4.5478,3.83457,0.000262,0.015821,0.215396,19.0
209-08,2019-08-13 09:50:00,130.2817,35.5133,0,10,32.633,25.5833,4.7012,,,,,19.0
209-08,2019-08-13 09:50:00,130.2817,35.5133,0,20,32.6996,24.9263,4.7733,,,,,19.0
209-08,2019-08-13 09:50:00,130.2817,35.5133,0,30,34.0171,24.0731,4.8735,,,,,19.0
209-08,2019-08-13 09:50:00,130.2817,35.5133,0,50,34.0061,17.9691,4.0595,,,,,19.0
209-08,2019-08-13 09:50:00,130.2817,35.5133,0,75,34.1937,16.4538,3.9092,,,,,19.0
209-08,2019-08-13 09:50:00,130.2817,35.5133,0,100,34.3038,15.6358,3.919,,,,,19.0
209-08,2019-08-13 09:50:00,130.2817,35.5133,0,125,34.3651,11.8441,4.4653,,,,,19.0
209-08,2019-08-13 09:50:00,130.2817,35.5133,0,150,34.1666,4.108,5.0843,,,,,19.0
209-08,2019-08-13 09:50:00,130.2817,35.5133,0,200,34.0347,0.8799,5.0245,,,,,19.0
209-08,2019-10-23 08:16:00,130.2817,35.5133,0,0,33.467,22.416,4.6389,1.22711,0.0526,0.187262,0.288153,
209-08,2019-10-23 08:16:00,130.2817,35.5133,0,10,33.4689,22.4233,4.6128,,,,,
209-08,2019-10-23 08:16:00,130.2817,35.5133,0,20,33.4701,22.4318,4.6311,,,,,
209-08,2019-10-23 08:16:00,130.2817,35.5133,0,30,33.4712,22.4362,4.6158,,,,,
209-08,2019-10-23 08:16:00,130.2817,35.5133,0,50,33.4787,22.4521,4.6055,,,,,
209-08,2019-10-23 08:16:00,130.2817,35.5133,0,75,33.6562,20.3278,4.1271,,,,,
209-08,2019-10-23 08:16:00,130.2817,35.5133,0,100,34.5617,19.2435,3.3645,,,,,
209-08,2019-10-23 08:16:00,130.2817,35.5133,0,125,34.3574,15.2247,3.1839,,,,,
209-08,2019-10-23 08:16:00,130.2817,35.5133,0,150,34.2129,6.1342,4.438,,,,,
209-08,2019-10-23 08:16:00,130.2817,35.5133,0,200,34.0258,1.0683,8.5458,,,,,
209-08,2019-12-21 20:12:00,130.2817,35.5133,0,0,34.1449,15.0686,8.161,,,,,
209-08,2019-12-21 20:12:00,130.2817,35.5133,0,10,34.145,15.0766,8.1585,,,,,
209-08,2019-12-21 20:12:00,130.2817,35.5133,0,20,34.1452,15.0756,8.1586,,,,,
209-08,2019-12-21 20:12:00,130.2817,35.5133,0,30,34.145,15.0751,8.1587,,,,,
209-08,2019-12-21 20:12:00,130.2817,35.5133,0,50,34.1015,14.4979,8.257,,,,,
209-08,2019-12-21 20:12:00,130.2817,35.5133,0,75,34.3814,14.1847,8.2949,,,,,
209-08,2019-12-21 20:12:00,130.2817,35.5133,0,100,34.1646,11.1344,8.8551,,,,,
209-08,2019-12-21 20:12:00,130.2817,35.5133,0,125,34.2452,8.8106,9.3108,,,,,
209-08,2019-12-21 20:12:00,130.2817,35.5133,0,150,34.1322,4.5178,10.2809,,,,,
209-08,2019-12-21 20:12:00,130.2817,35.5133,0,200,34.052,1.5601,11.1074,,,,,
307-03,2019-03-05 14:30:00,126.0,36.9417,0,0,31.6972,3.9963,7.6675,11.9701,0.066806,0.753748,12.7198,1.0
307-03,2019-03-05 14:30:00,126.0,36.9417,0,10,31.697,3.9939,7.5935,12.0028,0.041149,0.737964,12.8706,1.0
307-03,2019-03-05 14:30:00,126.0,36.9417,0,20,31.6966,3.97,7.6083,12.0963,0.087448,0.734574,12.9769,1.0
307-03,2019-03-05 14:30:00,126.0,36.9417,0,30,31.6965,3.9674,7.6823,12.0682,0.073458,0.871263,12.834,1.0
307-03,2019-03-05 14:30:00,126.0,36.9417,0,50,31.6959,3.9708,7.6527,12.1099,0.071236,0.900594,13.5341,1.0
307-03,2019-04-03 06:55:00,126.0,36.9417,0,0,31.6881,5.754,7.3821,8.31985,0.074751,0.628929,11.8781,3.0
307-03,2019-04-03 06:55:00,126.0,36.9417,0,10,31.6881,5.7525,7.3488,8.55274,0.068429,0.64749,12.3421,3.0
307-03,2019-04-03 06:55:00,126.0,36.9417,0,20,31.6886,5.7512,7.2633,7.90155,0.063985,0.596531,10.9276,3.0
307-03,2019-04-03 06:55:00,126.0,36.9417,0,30,31.6892,5.7521,7.3059,9.23711,0.075785,0.695048,12.6787,3.0
307-03,2019-04-03 06:55:00,126.0,36.9417,0,50,31.6891,5.7547,7.3098,8.68605,0.071571,0.603976,12.4159,3.0
307-03,2019-06-05 13:15:00,126.0,36.9417,0,0,31.7252,13.4019,6.7753,2.22808,0.116442,0.392348,6.66582,2.4
307-03,2019-06-05 13:15:00,126.0,36.9417,0,10,31.7058,13.3258,6.6991,,,,,2.4
307-03,2019-06-05 13:15:00,126.0,36.9417,0,20,31.7112,13.28,6.6857,1.99386,0.09438,0.373703,5.56176,2.4
307-03,2019-06-05 13:15:00,126.0,36.9417,0,30,31.7149,13.2837,6.7284,,,,,2.4
307-03,2019-06-05 13:15:00,126.0,36.9417,0,50,31.733,13.3087,6.8186,3.22608,0.09959,0.365193,7.96869,2.4
307-03,2019-08-26 10:25:00,126.0,36.9417,0,0,31.6294,23.6547,5.3822,4.23504,0.046045,0.200261,1.20114,6.4
307-03,2019-08-26 10:25:00,126.0,36.9417,0,10,31.737,23.2578,5.2384,5.30045,0.033679,0.207905,1.14481,6.4
307-03,2019-08-26 10:25:00,126.0,36.9417,0,20,31.7513,23.0209,4.9361,5.49065,0.044875,0.224922,0.873369,6.4
