station,date_time,longitude,latitude,bot.depth[m],depth(m),depth(text),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L]
진해만9_연안,2007-11-01,128.4741667,34.96888889,0,0.0,표층,218.0,31.39,16.67,6.8,3.1,8.44,7.89,124.0,4.0,29.0,11.0,7.0,23.0,1.21,8.0,30.0
진해만9_연안,2007-11-01,128.4741667,34.96888889,0,20.0,저층,360.0,33.24,17.81,5.28,2.1,4.32,7.78,789.0,3.0,53.0,92.0,,188.0,0.97,93.0,53.0
천수만1_연안,2007-02-01,126.4055556,36.59166667,0,0.0,표층,277.2,32.16,5.39,5.26272,9.6,14.09,8.36,0.0,0.0,4.0,16.0,3.0,19.0,1.81181,3.0,25.3
천수만1_연안,2007-02-01,126.4055556,36.59166667,0,4.0,저층,287.1,32.17,4.89,5.55136,13.4,13.62,8.35,8.03088,0.0,5.0,24.0,,29.0,1.51316,5.0,23.1
천수만1_연안,2007-05-01,126.4055556,36.59166667,0,0.0,표층,211.0,31.68,14.64,1.2044,12.6,6.45,8.16,108.013,1.0,4.9,11.0,3.0,46.0,1.27488,34.0,30.1657
천수만1_연안,2007-05-01,126.4055556,36.59166667,0,11.0,저층,159.0,31.95,13.73,2.197,15.2,5.85,8.14,99.2488,0.0,10.3,11.0,,36.0,1.0956,25.0,40.4304
천수만1_연안,2007-08-01,126.4055556,36.59166667,0,0.0,표층,299.621,19.33,26.91,,8.8,11.3,8.58,683.877,28.7429,13.0959,225.271,0.8,274.385,3.65079,20.3718,135.537
천수만1_연안,2007-08-01,126.4055556,36.59166667,0,21.0,저층,480.26,29.67,25.6,1.3208,12.0,2.88,7.81,1383.72,8.48571,61.1776,33.5594,,304.994,1.24324,262.949,85.4658
천수만1_연안,2007-11-01,126.4055556,36.59166667,0,0.0,표층,348.0,30.6,16.23,2.09112,3.8,7.07,7.91,452.846,7.0,26.0,43.0,3.2,157.0,0.861033,107.0,41.8
천수만1_연안,2007-11-01,126.4055556,36.59166667,0,16.0,저층,331.0,30.58,16.11,2.02312,10.4,6.87,7.91,438.618,7.0,23.0,56.0,,195.0,0.745125,132.0,56.1
천수만2_연안,2007-02-01,126.4522222,36.53138889,0,0.0,표층,334.4,32.14,5.64,10.0922,10.4,13.28,8.28,4.55177,0.0,5.0,24.0,2.3,29.0,0.9955,5.0,30.8
천수만2_연안,2007-02-01,126.4522222,36.53138889,0,12.0,저층,328.9,32.16,5.35,11.2004,14.6,13.09,8.29,9.49946,1.0,3.0,27.0,,31.0,1.05523,3.0,23.1
천수만2_연안,2007-05-01,126.4522222,36.53138889,0,0.0,표층,199.0,32.02,14.49,0.24104,16.8,8.09,8.18,44.8522,0.0,2.9,8.0,3.1,18.0,1.01592,10.0,34.5648
천수만2_연안,2007-05-01,126.4522222,36.53138889,0,15.0,저층,178.0,32.04,13.51,0.84696,19.2,7.66,8.18,36.4422,0.0,4.3,9.0,,19.0,0.91632,10.0,28.0708
천수만2_연안,2007-08-01,126.4522222,36.53138889,0,0.0,표층,238.338,28.68,26.35,9.13012,9.0,5.66,8.01,944.406,8.77143,35.3969,66.2532,1.9,226.063,1.77606,151.038,69.2791
천수만2_연안,2007-08-01,126.4522222,36.53138889,0,18.0,저층,592.13,29.45,26.02,1.88324,12.0,4.26,7.89,1098.38,7.57143,47.4173,53.4189,,264.978,1.28271,203.987,74.4589
천수만2_연안,2007-11-01,126.4522222,36.53138889,0,0.0,표층,578.0,30.97,16.19,1.88736,13.2,6.92,7.91,425.083,10.0,24.0,53.0,2.0,213.0,0.960383,150.0,42.9
천수만2_연안,2007-11-01,126.4522222,36.53138889,0,14.0,저층,355.0,31.13,16.36,1.65968,11.8,6.77,7.9,398.624,10.0,20.0,54.0,,159.0,0.745125,95.0,53.9
천수만3_연안,2007-02-01,126.465,36.4725,0,0.0,표층,448.8,32.14,6.05,2.7922,14.2,11.2,8.11,305.974,2.0,20.0,232.0,2.4,240.0,0.87604,6.0,35.2
천수만3_연안,2007-02-01,126.465,36.4725,0,19.0,저층,391.6,32.16,5.61,6.6058,10.2,11.65,8.15,208.89,2.0,13.0,149.0,,159.0,0.51766,8.0,30.8
천수만3_연안,2007-05-01,126.465,36.4725,0,0.0,표층,540.0,32.02,13.75,0.5612,11.2,8.47,8.19,33.6623,0.0,2.7,1.0,3.2,22.0,0.996,21.0,28.6993
천수만3_연안,2007-05-01,126.465,36.4725,0,23.0,저층,199.0,32.05,13.27,1.53996,5.8,8.17,8.2,9.91786,0.0,3.3,5.0,,13.0,1.07568,8.0,22.8337
천수만3_연안,2007-08-01,126.465,36.4725,0,0.0,표층,253.783,29.26,26.25,4.73204,10.6,5.59,7.96,754.557,6.2,32.2337,54.863,2.0,187.153,1.61819,126.09,66.6892
천수만3_연안,2007-08-01,126.465,36.4725,0,18.0,저층,461.56,29.59,26.15,3.19432,11.4,5.19,7.95,825.841,5.82857,25.9071,54.8682,,202.94,1.00643,142.244,58.2722
천수만3_연안,2007-11-01,126.465,36.4725,0,0.0,표층,314.0,31.25,16.42,1.86304,37.0,7.05,7.91,349.259,11.0,22.0,63.0,3.6,118.0,0.761683,44.0,30.8
천수만3_연안,2007-11-01,126.465,36.4725,0,18.0,저층,455.0,31.37,16.35,1.4646,14.2,6.78,7.88,383.345,12.0,20.0,63.0,,119.0,0.407335,44.0,49.5
천수만4_연안,2007-02-01,126.4838889,36.42555556,0,0.0,표층,448.8,32.14,6.37,1.70976,17.8,10.54,8.05,400.348,2.0,25.0,241.0,1.8,251.0,0.69685,8.0,38.5
천수만4_연안,2007-02-01,126.4838889,36.42555556,0,22.0,저층,429.0,32.15,6.17,1.8342,13.4,10.5,8.05,396.953,2.0,25.0,263.0,,278.0,0.71676,13.0,45.1
천수만4_연안,2007-05-01,126.4838889,36.42555556,0,0.0,표층,228.0,32.02,13.9,0.81048,17.6,8.63,8.22,22.728,0.0,4.3,6.0,2.5,13.0,1.6932,7.0,20.5294
천수만4_연안,2007-05-01,126.4838889,36.42555556,0,21.0,저층,143.0,32.07,13.25,1.34032,6.0,8.4,8.22,9.28606,0.0,3.9,5.0,,14.0,0.73704,9.0,24.9286
천수만4_연안,2007-08-01,126.4838889,36.42555556,0,0.0,표층,197.573,29.5,26.31,7.49596,4.0,5.39,8.04,738.282,7.11429,25.5908,55.5213,1.8,173.648,1.42085,111.013,56.1139
천수만4_연안,2007-08-01,126.4838889,36.42555556,0,21.0,저층,486.31,29.56,26.17,4.82436,10.2,4.99,7.98,679.957,5.94286,27.3306,54.3249,,179.447,1.34191,119.179,60.4304
천수만4_연안,2007-11-01,126.4838889,36.42555556,0,0.0,표층,298.0,31.52,16.54,0.55316,13.4,7.01,7.93,362.176,12.0,27.0,81.0,2.3,142.0,0.702073,49.0,34.1
천수만4_연안,2007-11-01,126.4838889,36.42555556,0,17.0,저층,339.0,31.55,16.41,1.13332,17.0,6.86,7.88,371.501,14.0,20.0,75.0,,154.0,0.645775,65.0,36.3
천수만5_연안,2007-02-01,126.465,36.38416667,0,0.0,표층,430.1,32.14,7.61,1.55504,13.2,10.47,8.05,392.073,3.0,24.0,238.0,2.0,251.0,0.81631,10.0,34.1
천수만5_연안,2007-02-01,126.465,36.38416667,0,28.0,저층,427.9,32.16,6.13,2.03424,11.8,10.54,8.05,384.23,3.0,26.0,268.0,,285.0,0.77649,14.0,38.5
천수만5_연안,2007-05-01,126.465,36.38416667,0,0.0,표층,167.0,32.41,14.24,0.89432,24.4,8.8,8.21,9.38434,0.0,2.3,6.0,2.2,14.0,0.8964,8.0,24.7191
천수만5_연안,2007-05-01,126.465,36.38416667,0,20.0,저층,163.0,32.41,13.19,0.36752,19.6,8.75,8.22,16.9996,0.0,3.1,8.0,,16.0,1.21512,8.0,21.7863
천수만5_연안,2007-08-01,126.465,36.38416667,0,0.0,표층,161.021,29.44,27.53,7.59136,8.8,5.56,8.02,693.652,7.25714,24.8,61.9757,1.5,175.489,1.83526,106.256,60.862
천수만5_연안,2007-08-01,126.465,36.38416667,0,10.0,저층,483.01,29.57,26.22,7.96944,10.4,5.44,8.04,640.881,4.85714,18.3153,48.2751,,146.825,1.48005,93.6923,53.9557
천수만5_연안,2007-11-01,126.465,36.38416667,0,0.0,표층,284.0,31.48,16.44,1.56124,11.2,6.99,7.88,361.69,12.0,22.0,74.0,2.6,116.0,0.900773,30.0,44.0
천수만5_연안,2007-11-01,126.465,36.38416667,0,7.0,저층,363.0,31.49,16.42,1.29628,11.8,6.82,7.87,377.058,13.0,17.0,62.0,,156.0,0.606035,81.0,38.5
축산연안1_연안,2007-02-01,129.4563889,36.51333333,0,0.0,표층,123.0,33.97,11.66,1.06448,10.8,10.51,8.01,201.0,7.0,12.0,63.0,12.0,74.0,0.64,4.0,21.0
축산연안1_연안,2007-02-01,129.4563889,36.51333333,0,32.0,저층,159.0,34.0,11.38,0.92322,6.2,9.75,8.01,188.0,6.0,9.0,59.0,,68.0,0.72,3.0,26.0
축산연안1_연안,2007-05-01,129.4563889,36.51333333,0,0.0,표층,195.555,33.87,14.1,3.24144,4.8,9.78,7.93,23.177,1.07973,1.49711,10.0252,7.0,22.1129,0.69916,11.0079,13.1769
축산연안1_연안,2007-05-01,129.4563889,36.51333333,0,36.0,저층,245.64,33.99,6.51,0.95456,1.8,9.16,7.89,395.191,4.38557,22.9293,57.0,,84.3799,0.659208,22.9943,36.3756
축산연안1_연안,2007-08-01,129.4563889,36.51333333,0,0.0,표층,59.8489,33.47,21.31,0.5973,10.2,8.52,8.0,86.559,1.01308,3.86095,2.38879,9.0,32.797,0.459448,29.3952,7.88758
축산연안1_연안,2007-08-01,129.4563889,36.51333333,0,36.0,저층,273.206,33.9,6.65,0.23658,10.0,8.33,7.71,103.114,4.05232,3.38819,39.1163,,116.351,1.01878,73.1822,22.178
축산연안1_연안,2007-11-01,129.4563889,36.51333333,0,0.0,표층,112.723,33.44,17.16,1.30658,2.4,9.47,7.9,183.997,3.0,4.8065,53.6782,8.0,70.8662,0.579304,14.188,12.7129
축산연안1_연안,2007-11-01,129.4563889,36.51333333,0,36.0,저층,119.366,34.04,4.5,1.28366,7.4,7.75,7.7,185.416,1.91952,4.96409,44.7487,,70.7225,0.579304,24.0543,12.7129
축산연안2_연안,2007-02-01,129.4997222,36.53444444,0,0.0,표층,144.0,33.91,11.97,0.73836,2.8,10.37,7.99,204.0,7.0,12.0,58.0,13.0,79.0,0.56,13.0,45.0
축산연안2_연안,2007-02-01,129.4997222,36.53444444,0,42.0,저층,255.0,33.96,10.12,0.54884,4.8,9.7,7.94,185.0,6.0,15.0,56.0,,75.0,0.84,13.0,27.0
축산연안2_연안,2007-05-01,129.4997222,36.53444444,0,0.0,표층,118.635,33.76,13.74,4.96254,7.0,9.59,8.0,22.9405,0.54653,1.18193,15.5635,7.0,35.2719,0.659208,19.1619,15.2184
축산연안2_연안,2007-05-01,129.4997222,36.53444444,0,44.0,저층,200.338,33.95,4.64,0.18232,2.4,9.31,7.74,442.491,1.71957,29.5481,72.0,,93.8599,0.47,20.1404,37.6748
축산연안2_연안,2007-08-01,129.4997222,36.53444444,0,0.0,표층,93.3271,33.49,21.77,0.13396,5.0,8.56,8.04,90.1065,0.71982,2.44265,4.83266,9.0,31.1153,0.619256,25.5628,11.5994
축산연안2_연안,2007-08-01,129.4997222,36.53444444,0,46.0,저층,81.902,33.99,5.91,0.20244,9.2,7.86,7.7,98.6205,0.77314,3.073,21.9842,,74.4945,0.779064,51.7371,10.3002
축산연안2_연안,2007-11-01,129.4997222,36.53444444,0,0.0,표층,122.554,33.45,17.27,1.2961,2.4,9.49,7.91,169.334,3.65242,6.2248,54.3554,8.0,102.284,0.379544,44.2762,12.8985
축산연안2_연안,2007-11-01,129.4997222,36.53444444,0,44.0,저층,102.228,34.1,5.51,0.7964,3.0,7.61,7.74,196.768,3.91902,7.32794,52.3683,,73.003,0.739112,16.7157,11.5994
축산연안H1_항만,2007-02-01,129.4486111,36.51,0,0.0,표층,348.0,33.4,11.11,0.15762,8.4,9.97,7.96,241.0,5.0,30.0,107.0,4.0,164.0,0.76,53.0,55.0
축산연안H1_항만,2007-02-01,129.4486111,36.51,0,7.0,저층,355.0,33.82,11.05,0.75894,10.2,9.55,7.95,215.0,5.0,29.0,90.0,,124.0,0.64,29.0,48.0
축산연안H1_항만,2007-08-01,129.4486111,36.51,0,0.0,표층,174.897,33.55,21.47,7.03576,15.2,7.82,7.98,129.839,2.23944,3.2306,24.4672,1.5,100.591,0.619256,73.884,27.5601
축산연안H1_항만,2007-08-01,129.4486111,36.51,0,18.0,저층,121.358,33.6,21.14,3.03702,13.8,7.78,7.96,144.029,2.21278,8.27347,29.5771,,43.4094,0.819016,11.6194,27.1889
태안연안1_연안,2007-02-01,126.0947222,36.88083333,0,0.0,표층,562.1,31.99,5.58,0.74168,19.6,10.48,7.97,482.42,1.0,31.0,363.0,1.0,368.0,1.15478,4.0,59.4
태안연안1_연안,2007-02-01,126.0947222,36.88083333,0,50.0,저층,480.7,32.01,5.66,1.17144,34.2,10.43,7.97,458.131,1.0,27.0,399.0,,406.0,0.7964,6.0,44.0
태안연안1_연안,2007-05-01,126.0947222,36.88083333,0,0.0,표층,327.0,32.07,9.63,1.3888,28.4,9.28,7.98,417.227,3.0,24.7,222.0,1.2,233.0,0.51792,8.0,74.9952
태안연안1_연안,2007-05-01,126.0947222,36.88083333,0,54.0,저층,377.0,32.07,9.5,0.8886,56.4,9.13,7.94,411.22,2.0,22.8,224.0,,233.0,1.11552,7.0,158.37
태안연안1_연안,2007-08-01,126.0947222,36.88083333,0,0.0,표층,253.0,31.54,21.77,0.36032,7.0,7.15,7.99,195.426,13.4,12.9378,35.5808,2.7,78.7757,0.88803,29.7949,24.388
태안연안1_연안,2007-08-01,126.0947222,36.88083333,0,48.0,저층,282.59,31.56,21.69,1.44008,8.0,6.92,7.97,189.706,15.8571,19.8969,31.5171,,62.5409,1.36165,15.1667,20.9348
태안연안1_연안,2007-11-01,126.0947222,36.88083333,0,0.0,표층,269.0,31.64,17.34,1.1226,9.6,6.74,7.95,259.089,4.0,13.0,113.0,1.7,165.0,0.980253,48.0,37.4
태안연안1_연안,2007-11-01,126.0947222,36.88083333,0,37.0,저층,494.0,31.64,17.32,1.11436,23.6,6.7,7.94,245.854,4.0,26.0,110.0,,131.0,0.705385,17.0,35.2
태안연안2_연안,2007-02-01,126.1411111,36.79,0,0.0,표층,515.9,32.0,5.64,0.84716,26.8,10.62,7.94,298.504,1.0,25.0,232.0,1.0,242.0,0.73667,9.0,51.7
태안연안2_연안,2007-02-01,126.1411111,36.79,0,8.0,저층,482.9,32.0,5.72,1.00312,30.4,10.55,7.94,416.668,1.0,27.0,339.0,,349.0,0.73667,9.0,50.6
태안연안2_연안,2007-05-01,126.1411111,36.79,0,0.0,표층,312.0,32.32,9.46,1.76332,20.4,9.19,7.95,403.268,2.0,24.2,215.0,1.1,225.0,0.95616,8.0,75.2047
태안연안2_연안,2007-05-01,126.1411111,36.79,0,13.0,저층,347.0,32.35,9.44,0.44832,24.4,9.22,7.94,384.061,3.0,23.0,205.0,,216.0,0.81672,8.0,95.7341
태안연안2_연안,2007-08-01,126.1411111,36.79,0,0.0,표층,71.0212,31.5,22.22,1.51112,4.8,6.87,7.98,234.533,9.31429,13.4122,24.2857,3.5,62.7667,1.12484,29.1667,42.3013
태안연안2_연안,2007-08-01,126.1411111,36.79,0,10.0,저층,426.69,31.5,22.17,1.74004,8.2,6.72,7.97,226.794,8.57143,12.7796,27.3995,,64.9581,0.809094,28.9872,30.8627
태안연안2_연안,2007-11-01,126.1411111,36.79,0,0.0,표층,271.0,31.83,17.07,1.10984,8.0,7.2,7.95,296.269,5.0,23.0,111.0,2.3,129.0,0.861033,13.0,28.6
태안연안2_연안,2007-11-01,126.1411111,36.79,0,14.0,저층,273.0,31.83,17.08,1.13292,15.2,7.61,7.95,263.177,6.0,30.0,105.0,,134.0,0.347725,23.0,38.0
태안연안3_연안,2007-02-01,126.2347222,36.63305556,0,0.0,표층,501.6,32.09,5.84,0.76352,18.8,10.31,8.01,455.73,1.0,29.0,337.0,1.0,343.0,0.53757,5.0,45.1
태안연안3_연안,2007-02-01,126.2347222,36.63305556,0,8.0,저층,511.5,32.1,5.84,0.94132,25.8,10.37,8.02,453.458,2.0,29.0,336.0,,345.0,1.05523,7.0,49.5
태안연안3_연안,2007-05-01,126.2347222,36.63305556,0,0.0,표층,145.0,32.07,13.76,0.96004,11.8,12.03,8.43,4.62478,0.0,2.6,3.0,5.5,18.0,1.0956,15.0,18.8536
태안연안3_연안,2007-05-01,126.2347222,36.63305556,0,10.0,저층,343.0,32.09,13.0,0.7106,11.4,12.6,8.44,2.04703,0.0,4.7,4.0,,11.0,2.43024,7.0,21.5768
태안연안3_연안,2007-08-01,126.2347222,36.63305556,0,0.0,표층,104.041,29.87,25.19,8.54152,7.4,6.35,8.07,468.436,0.285714,13.2541,20.5033,1.8,69.1608,1.81553,48.3718,50.9342
태안연안3_연안,2007-08-01,126.2347222,36.63305556,0,12.0,저층,490.6,29.89,25.17,8.31392,13.6,6.03,8.05,466.134,2.82857,14.0449,23.2747,,74.5648,1.59845,48.4615,52.0133
태안연안3_연안,2007-11-01,126.2347222,36.63305556,0,0.0,표층,239.0,32.0,15.4,2.4978,14.4,7.4,7.96,350.955,10.0,17.0,80.0,1.9,166.0,1.29817,76.0,27.5
태안연안3_연안,2007-11-01,126.2347222,36.63305556,0,8.0,저층,303.0,31.99,15.36,2.82928,59.2,7.3,7.94,339.51,12.0,17.0,69.0,,216.0,0.705385,135.0,37.4
태안연안4_연안,2007-02-01,126.3166667,36.54916667,0,0.0,표층,408.1,32.1,5.47,2.82408,13.8,11.09,8.12,320.3,2.0,19.0,207.0,1.5,214.0,0.9955,5.0,30.8
태안연안4_연안,2007-02-01,126.3166667,36.54916667,0,6.5,저층,442.2,32.12,5.36,2.84184,10.6,11.19,8.14,316.369,3.0,18.0,229.0,,239.0,0.71676,7.0,31.9
태안연안4_연안,2007-05-01,126.3166667,36.54916667,0,0.0,표층,158.0,31.99,13.62,1.61416,10.0,11.12,8.35,11.1169,0.0,2.9,6.0,4.2,13.0,2.27088,7.0,18.0156
태안연안4_연안,2007-05-01,126.3166667,36.54916667,0,8.0,저층,321.0,32.0,13.03,0.93,14.0,11.4,8.35,8.15724,0.0,7.1,2.0,,10.0,2.27088,8.0,27.0234
태안연안4_연안,2007-08-01,126.3166667,36.54916667,0,0.0,표층,157.805,27.76,25.52,14.5787,5.4,6.08,8.05,582.778,5.68571,15.6265,43.5444,1.6,112.589,2.07207,63.359,56.9772
태안연안4_연안,2007-08-01,126.3166667,36.54916667,0,11.0,저층,479.71,30.45,24.89,6.48844,11.0,5.71,8.03,548.635,3.42857,25.4327,33.0392,,93.6344,1.53925,57.1667,51.5816
태안연안4_연안,2007-11-01,126.3166667,36.54916667,0,0.0,표층,249.0,31.72,15.46,1.59892,51.2,7.22,7.93,419.369,12.0,21.0,61.0,1.7,187.0,0.702073,114.0,30.8
태안연안4_연안,2007-11-01,126.3166667,36.54916667,0,5.0,저층,292.0,31.72,15.36,2.362,18.0,7.08,7.91,408.393,11.0,30.0,68.0,,126.0,0.685515,47.0,42.9
태안연안5_연안,2007-02-01,126.2883333,36.48666667,0,0.0,표층,484.0,32.1,5.79,2.5322,13.8,10.66,8.04,434.496,2.0,26.0,264.0,1.0,270.0,0.71676,4.0,39.6
태안연안5_연안,2007-02-01,126.2883333,36.48666667,0,10.8,저층,435.6,32.1,5.77,2.79196,15.2,10.66,8.04,433.168,2.0,27.0,337.0,,345.0,0.73667,6.0,55.0
태안연안5_연안,2007-05-01,126.2883333,36.48666667,0,0.0,표층,154.0,32.05,13.13,0.55956,4.8,11.17,8.35,4.13338,0.0,12.5,3.0,5.2,12.0,1.95216,9.0,15.2923
태안연안5_연안,2007-05-01,126.2883333,36.48666667,0,10.5,저층,167.0,32.12,12.04,0.75672,14.8,11.51,8.32,3.52685,0.0,3.1,6.0,,13.0,1.7928,7.0,21.7863
태안연안5_연안,2007-08-01,126.2883333,36.48666667,0,0.0,표층,96.7935,28.86,25.44,11.479,3.8,6.48,8.09,461.764,2.31429,9.45816,13.5652,2.0,44.5974,1.69712,28.7179,34.9633
태안연안5_연안,2007-08-01,126.2883333,36.48666667,0,15.0,저층,313.17,30.45,24.84,7.83248,9.0,6.33,8.09,382.683,1.05714,6.2949,8.02028,,29.7184,1.30244,20.641,33.2367
태안연안5_연안,2007-11-01,126.2883333,36.48666667,0,0.0,표층,250.0,32.03,16.44,1.56184,18.4,7.04,7.92,322.406,9.0,24.0,105.0,1.8,179.0,0.761683,65.0,29.7
태안연안5_연안,2007-11-01,126.2883333,36.48666667,0,13.0,저층,402.0,32.03,16.35,2.2022,17.2,6.94,7.92,327.427,10.0,26.0,82.0,,112.0,0.705385,20.0,39.6
통영연안1_연안,2007-02-01,128.4597222,34.85638889,0,0.0,표층,1223.0,32.98,8.72,4.43,4.6,11.4,,92.0,0.0,11.0,89.0,3.0,110.0,1.68,21.0,31.0
통영연안1_연안,2007-02-01,128.4597222,34.85638889,0,6.0,저층,1067.0,33.05,8.8,4.71,6.8,11.72,,84.0,10.0,25.0,83.0,,131.0,1.63,38.0,45.0
통영연안1_연안,2007-05-01,128.4597222,34.85638889,0,0.0,표층,250.7,34.18,15.54,2.9711,8.2,8.9,8.07,155.4,3.3,19.0,20.165,3.5,39.365,1.68,15.9,42.4
통영연안1_연안,2007-05-01,128.4597222,34.85638889,0,8.0,저층,305.2,34.25,15.34,2.9725,4.0,8.77,8.12,173.8,6.4,28.5,16.02,,48.22,1.408,25.8,64.2
통영연안1_연안,2007-08-01,128.4597222,34.85638889,0,0.0,표층,518.0,32.74,22.48,3.65,48.4,7.15,7.84,58.0,7.0,35.0,147.0,2.0,181.0,0.88,27.0,60.0
통영연안1_연안,2007-08-01,128.4597222,34.85638889,0,8.3,저층,201.0,32.77,22.07,3.8,5.4,7.17,7.82,68.0,8.0,42.0,157.0,,177.0,2.54,12.0,99.0
통영연안1_연안,2007-11-01,128.4597222,34.85638889,0,0.0,표층,232.6,31.75,17.94,1.1236,5.0,6.19,7.87,546.0,15.4,37.9,111.57,2.0,136.57,1.616,9.6,43.9
통영연안1_연안,2007-11-01,128.4597222,34.85638889,0,5.0,저층,422.9,32.52,17.91,1.6463,5.75,6.89,7.9,705.4,25.5,46.3,125.575,,155.875,1.2,4.8,57.2
통영연안2_연안,2007-02-01,128.4463889,34.83305556,0,0.0,표층,1328.0,33.21,9.33,7.38,4.4,11.06,,104.0,4.0,12.0,106.0,4.0,131.0,1.42,21.0,38.0
통영연안2_연안,2007-02-01,128.4463889,34.83305556,0,12.0,저층,1062.0,33.49,9.98,4.25,6.4,11.16,,178.0,11.0,33.0,95.0,,138.0,1.55,32.0,48.0
통영연안2_연안,2007-05-01,128.4463889,34.83305556,0,0.0,표층,369.7,34.37,15.61,2.9888,6.8,8.7,8.14,89.9,2.9,29.4,5.945,6.5,13.445,1.584,4.6,41.5
통영연안2_연안,2007-05-01,128.4463889,34.83305556,0,11.0,저층,351.2,34.65,14.23,1.3688,5.2,8.71,8.15,204.2,5.1,30.3,18.155,,54.755,1.056,31.5,63.8
통영연안2_연안,2007-08-01,128.4463889,34.83305556,0,0.0,표층,300.0,32.77,22.71,12.62,5.2,7.77,8.01,36.0,3.0,13.0,31.0,3.0,44.0,0.98,10.0,38.0
통영연안2_연안,2007-08-01,128.4463889,34.83305556,0,13.0,저층,164.0,32.86,21.01,2.9,9.2,7.92,7.9,69.0,14.0,62.0,207.0,,235.0,0.88,14.0,57.0
통영연안2_연안,2007-11-01,128.4463889,34.83305556,0,0.0,표층,411.8,32.36,17.96,1.5294,6.5,6.48,7.75,671.1,21.9,29.5,130.695,2.5,175.595,1.12,23.0,52.5
통영연안2_연안,2007-11-01,128.4463889,34.83305556,0,13.0,저층,324.3,32.7,17.76,2.0007,3.5,7.26,7.79,635.8,28.9,48.3,121.245,,152.845,1.408,2.7,64.9
통영연안3_연안,2007-02-01,128.4,34.83027778,0,0.0,표층,1302.0,33.01,8.71,2.62,6.6,10.91,,150.0,8.0,23.0,104.0,2.0,187.0,2.11,75.0,45.0
통영연안3_연안,2007-02-01,128.4,34.83027778,0,9.0,저층,1168.0,33.01,8.7,2.02,7.8,10.94,,154.0,15.0,33.0,102.0,,172.0,1.49,55.0,72.0
통영연안3_연안,2007-05-01,128.4,34.83027778,0,0.0,표층,513.8,34.17,15.41,5.8035,5.2,8.9,8.03,210.4,5.7,25.1,53.685,2.0,90.785,1.248,31.4,37.4
통영연안3_연안,2007-05-01,128.4,34.83027778,0,6.0,저층,455.6,34.49,14.89,6.9382,6.0,8.72,8.11,230.8,7.3,34.2,45.365,,92.965,1.184,40.3,71.3
통영연안3_연안,2007-08-01,128.4,34.83027778,0,0.0,표층,450.0,32.55,22.5,8.7,52.0,7.11,7.81,57.0,18.0,57.0,267.0,2.0,314.0,0.8,30.0,51.0
통영연안3_연안,2007-08-01,128.4,34.83027778,0,7.0,저층,335.0,32.79,21.78,6.28,12.0,7.1,7.79,78.0,17.0,46.0,301.0,,340.0,0.8,21.0,151.0
통영연안3_연안,2007-11-01,128.4,34.83027778,0,0.0,표층,338.9,32.07,18.15,3.857,6.75,5.07,7.75,724.2,26.0,30.6,144.3,1.5,171.1,1.872,0.8,52.1
통영연안3_연안,2007-11-01,128.4,34.83027778,0,6.0,저층,497.2,32.18,18.08,3.5894,12.0,4.85,7.76,782.9,25.3,55.9,157.965,,202.265,1.696,19.0,62.1
통영연안4_연안,2007-02-01,128.3536111,34.85777778,0,0.0,표층,1198.0,33.09,8.91,2.78,3.4,12.05,,31.0,0.0,16.0,96.0,5.0,119.0,1.81,22.0,38.0
통영연안4_연안,2007-02-01,128.3536111,34.85777778,0,10.5,저층,1013.0,33.25,8.12,1.85,5.0,12.42,,69.0,8.0,22.0,64.0,,102.0,1.38,30.0,31.0
통영연안4_연안,2007-05-01,128.3536111,34.85777778,0,0.0,표층,295.4,34.28,16.49,2.1815,11.0,8.6,8.14,129.1,1.8,10.3,9.49,5.0,11.29,1.52,0.0,28.3
통영연안4_연안,2007-05-01,128.3536111,34.85777778,0,7.5,저층,238.9,34.38,14.51,3.3829,7.4,8.5,8.14,191.1,4.4,23.0,12.72,,33.52,1.104,16.4,62.4
통영연안4_연안,2007-08-01,128.3536111,34.85777778,0,0.0,표층,201.0,32.61,24.96,3.99,2.0,7.49,7.88,23.0,0.0,7.0,26.0,7.0,34.0,1.07,8.0,2.0
통영연안4_연안,2007-08-01,128.3536111,34.85777778,0,7.5,저층,266.0,33.16,20.12,2.58,1.2,7.47,7.78,90.0,9.0,,116.0,,134.0,1.3,9.0,80.0
통영연안4_연안,2007-11-01,128.3536111,34.85777778,0,0.0,표층,320.7,32.19,17.85,2.1852,1.5,6.76,7.85,757.0,26.4,21.6,59.02,5.0,97.42,1.2,12.0,40.4
통영연안4_연안,2007-11-01,128.3536111,34.85777778,0,8.0,저층,365.0,32.6,17.96,1.9114,5.0,7.61,7.92,774.6,28.0,50.5,100.4,,131.1,1.024,2.7,64.2
통영연안H1_항만,2007-02-01,128.381111111111,34.7952777777778,0,0.0,표층,1244.5,33.51,10.69,0.6517,3.2,10.52,8.24,390.8,7.6,30.3,107.013,6.0,123.513,1.072,8.9,39.2
